Date,Close
2015-08-12,174.63284301757812
2015-08-13,174.41551208496094
2015-08-14,175.05079650878906
2015-08-17,176.02877807617188
2015-08-18,175.51885986328125
2015-08-19,174.13134765625
2015-08-20,170.4952392578125
2015-08-21,165.3629150390625
2015-08-24,158.3999786376953
2015-08-25,156.53598022460938
2015-08-26,162.54595947265625
2015-08-27,166.56655883789062
2015-08-28,166.57496643066406
2015-08-31,165.22915649414062
2015-09-01,160.29737854003906
2015-09-02,163.340087890625
2015-09-03,163.45712280273438
2015-09-04,160.98287963867188
2015-09-08,165.02854919433594
2015-09-09,162.8218231201172
2015-09-10,163.70785522460938
2015-09-11,164.45181274414062
2015-09-14,163.84153747558594
2015-09-15,165.88951110839844
2015-09-16,167.3271942138672
2015-09-17,166.9510498046875
2015-09-18,164.22288513183594
2015-09-21,165.07150268554688
2015-09-22,162.9289093017578
2015-09-23,162.66847229003906
2015-09-24,162.08026123046875
2015-09-25,162.03826904296875
2015-09-28,157.9715576171875
2015-09-29,158.06394958496094
2015-09-30,161.01318359375
2015-10-01,161.433349609375
2015-10-02,163.8447723388672
2015-10-05,166.76034545898438
2015-10-06,166.18898010253906
2015-10-07,167.5501708984375
2015-10-08,169.0625457763672
2015-10-09,169.16342163085938
2015-10-12,169.32302856445312
2015-10-13,168.2559356689453
2015-10-14,167.44935607910156
2015-10-15,170.0204620361328
2015-10-16,170.79342651367188
2015-10-19,170.87747192382812
2015-10-20,170.65902709960938
2015-10-21,169.600341796875
2015-10-22,172.46546936035156
2015-10-23,174.35601806640625
2015-10-26,173.92747497558594
2015-10-27,173.5914306640625
2015-10-28,175.5659942626953
2015-10-29,175.465087890625
2015-10-30,174.7089080810547
2015-11-02,176.7759246826172
2015-11-03,177.28842163085938
2015-11-04,176.7506561279297
2015-11-05,176.57424926757812
2015-11-06,176.48178100585938
2015-11-09,174.83499145507812
2015-11-10,175.23826599121094
2015-11-11,174.5492706298828
2015-11-12,172.1125946044922
2015-11-13,170.18006896972656
2015-11-16,172.7679901123047
2015-11-17,172.6419219970703
2015-11-18,175.381103515625
2015-11-19,175.22982788085938
2015-11-20,175.8684539794922
2015-11-23,175.66683959960938
2015-11-24,175.90203857421875
2015-11-25,175.87684631347656
2015-11-27,176.07850646972656
2015-11-30,175.34750366210938
2015-12-01,177.01953125
2015-12-02,175.2130584716797
2015-12-03,172.7596435546875
2015-12-04,176.12892150878906
2015-12-07,175.0618133544922
2015-12-08,173.88552856445312
2015-12-09,172.5327606201172
2015-12-10,172.97804260253906
2015-12-11,169.62554931640625
2015-12-14,170.48251342773438
2015-12-15,172.272216796875
2015-12-16,174.79290771484375
2015-12-17,172.12942504882812
2015-12-18,169.06292724609375
2015-12-21,170.45753479003906
2015-12-22,172.00433349609375
2015-12-23,174.13429260253906
2015-12-24,173.84695434570312
2015-12-28,173.44964599609375
2015-12-29,175.3007049560547
2015-12-30,174.0582275390625
2015-12-31,172.31703186035156
2016-01-04,169.90814208984375
2016-01-05,170.19549560546875
2016-01-06,168.04867553710938
2016-01-07,164.0169219970703
2016-01-08,162.21658325195312
2016-01-11,162.3771209716797
2016-01-12,163.68728637695312
2016-01-13,159.60479736328125
2016-01-14,162.22499084472656
2016-01-15,158.74266052246094
2016-01-19,158.95396423339844
2016-01-20,156.91696166992188
2016-01-21,157.79603576660156
2016-01-22,161.033203125
2016-01-25,158.5989990234375
2016-01-26,160.76272583007812
2016-01-27,159.01316833496094
2016-01-28,159.8414764404297
2016-01-29,163.73797607421875
2016-02-01,163.67877197265625
2016-02-02,160.72897338867188
2016-02-03,161.6925506591797
2016-02-04,161.94613647460938
2016-02-05,158.86102294921875
2016-02-08,156.7225799560547
2016-02-09,156.7310028076172
2016-02-10,156.59573364257812
2016-02-11,154.55877685546875
2016-02-12,157.7452850341797
2016-02-16,160.40777587890625
2016-02-17,163.02798461914062
2016-02-18,162.36024475097656
2016-02-19,162.2841796875
2016-02-22,164.63388061523438
2016-02-23,162.55465698242188
2016-02-24,163.2984619140625
2016-02-25,165.27627563476562
2016-02-26,164.8959197998047
2016-02-29,163.60275268554688
2016-03-01,167.44851684570312
2016-03-02,168.20077514648438
2016-03-03,168.8600616455078
2016-03-04,169.40945434570312
2016-03-07,169.544677734375
2016-03-08,167.69369506835938
2016-03-09,168.5220184326172
2016-03-10,168.65721130371094
2016-03-11,171.37889099121094
2016-03-14,171.15914916992188
2016-03-15,170.88018798828125
2016-03-16,171.869140625
2016-03-17,172.95945739746094
2016-03-18,173.63906860351562
2016-03-21,173.88548278808594
2016-03-22,173.79200744628906
2016-03-23,172.64508056640625
2016-03-24,172.56861877441406
2016-03-28,172.67056274414062
2016-03-29,174.26779174804688
2016-03-30,175.0323944091797
2016-03-31,174.6076202392578
2016-04-01,175.7970428466797
2016-04-04,175.22776794433594
2016-04-05,173.47763061523438
2016-04-06,175.37225341796875
2016-04-07,173.27377319335938
2016-04-08,173.7410125732422
2016-04-11,173.33323669433594
2016-04-12,174.9474639892578
2016-04-13,176.71461486816406
2016-04-14,176.72312927246094
2016-04-15,176.52767944335938
2016-04-18,177.7681427001953
2016-04-19,178.3287811279297
2016-04-20,178.4987335205078
2016-04-21,177.53872680664062
2016-04-22,177.53872680664062
2016-04-25,177.2328643798828
2016-04-26,177.49623107910156
2016-04-27,177.861572265625
2016-04-28,176.24737548828125
2016-04-29,175.29586791992188
2016-05-02,176.6891632080078
2016-05-03,175.15133666992188
2016-05-04,174.17431640625
2016-05-05,174.14036560058594
2016-05-06,174.777587890625
2016-05-09,174.9219512939453
2016-05-10,177.09690856933594
2016-05-11,175.4402313232422
2016-05-12,175.49118041992188
2016-05-13,173.96192932128906
2016-05-16,175.67808532714844
2016-05-17,174.0384063720703
2016-05-18,174.08937072753906
2016-05-19,173.48617553710938
2016-05-20,174.58218383789062
2016-05-23,174.34423828125
2016-05-24,176.60415649414062
2016-05-25,177.8020782470703
2016-05-26,177.85308837890625
2016-05-27,178.6177520751953
2016-05-31,178.2778778076172
2016-06-01,178.6431884765625
2016-06-02,179.1869354248047
2016-06-03,178.65167236328125
2016-06-06,179.5607452392578
2016-06-07,179.8411102294922
2016-06-08,180.42730712890625
2016-06-09,180.1809539794922
2016-06-10,178.4732666015625
2016-06-13,177.09690856933594
2016-06-14,176.74859619140625
2016-06-15,176.50221252441406
2016-06-16,177.02891540527344
2016-06-17,176.3696746826172
2016-06-20,177.50552368164062
2016-06-21,178.00941467285156
2016-06-22,177.7189483642578
2016-06-23,180.03335571289062
2016-06-24,173.5685272216797
2016-06-27,170.4599609375
2016-06-28,173.5343780517578
2016-06-29,176.48924255371094
2016-06-30,178.8975067138672
2016-07-01,179.27328491210938
2016-07-05,177.9837646484375
2016-07-06,179.05123901367188
2016-07-07,178.94021606445312
2016-07-08,181.60475158691406
2016-07-11,182.2452392578125
2016-07-12,183.5689239501953
2016-07-13,183.5432891845703
2016-07-14,184.56814575195312
2016-07-15,184.32046508789062
2016-07-18,184.8158416748047
2016-07-19,184.62794494628906
2016-07-20,185.39654541015625
2016-07-21,184.6962432861328
2016-07-22,185.524658203125
2016-07-25,185.02078247070312
2016-07-26,185.1061553955078
2016-07-27,184.90975952148438
2016-07-28,185.123291015625
2016-07-29,185.422119140625
2016-08-01,185.2684326171875
2016-08-02,184.08139038085938
2016-08-03,184.6194305419922
2016-08-04,184.8158416748047
2016-08-05,186.32736206054688
2016-08-08,186.2163848876953
2016-08-09,186.32736206054688
2016-08-10,185.86622619628906
2016-08-11,186.72874450683594
2016-08-12,186.56654357910156
2016-08-15,187.10452270507812
2016-08-16,186.13954162597656
2016-08-17,186.4896240234375
2016-08-18,186.9080810546875
2016-08-19,186.63482666015625
2016-08-22,186.6262969970703
2016-08-23,187.00209045410156
2016-08-24,186.04556274414062
2016-08-25,185.91748046875
2016-08-26,185.56736755371094
2016-08-29,186.4810791015625
2016-08-30,186.1737060546875
2016-08-31,185.6442108154297
2016-09-01,185.6527557373047
2016-09-02,186.4896240234375
2016-09-06,187.0532989501953
2016-09-07,187.03627014160156
2016-09-08,186.60922241210938
2016-09-09,182.1427764892578
2016-09-12,184.75604248046875
2016-09-13,182.10008239746094
2016-09-14,182.03176879882812
2016-09-15,183.85076904296875
2016-09-16,183.1400604248047
2016-09-19,183.17442321777344
2016-09-20,183.1830596923828
2016-09-21,185.24298095703125
2016-09-22,186.41026306152344
2016-09-23,185.38888549804688
2016-09-26,183.8868408203125
2016-09-27,185.0283966064453
2016-09-28,185.94679260253906
2016-09-29,184.26446533203125
2016-09-30,185.65499877929688
2016-10-03,185.20864868164062
2016-10-04,184.26446533203125
2016-10-05,185.07994079589844
2016-10-06,185.20864868164062
2016-10-07,184.573486328125
2016-10-10,185.53482055664062
2016-10-11,183.1916046142578
2016-10-12,183.43194580078125
2016-10-13,182.83106994628906
2016-10-14,182.9254608154297
2016-10-17,182.29037475585938
2016-10-18,183.43194580078125
2016-10-19,183.921142578125
2016-10-20,183.5778350830078
2016-10-21,183.6636505126953
2016-10-24,184.44473266601562
2016-10-25,183.8267059326172
2016-10-26,183.4576873779297
2016-10-27,182.9684295654297
2016-10-28,182.42770385742188
2016-10-31,182.4362335205078
2016-11-01,181.11439514160156
2016-11-02,180.02438354492188
2016-11-03,179.20037841796875
2016-11-04,179.0029754638672
2016-11-07,182.95127868652344
2016-11-08,183.77523803710938
2016-11-09,185.72360229492188
2016-11-10,186.18710327148438
2016-11-11,185.75796508789062
2016-11-14,185.9038543701172
2016-11-15,187.35440063476562
2016-11-16,187.0025177001953
2016-11-17,187.96380615234375
2016-11-18,187.5432891845703
2016-11-21,188.9595184326172
2016-11-22,189.32862854003906
2016-11-23,189.43157958984375
2016-11-25,190.1353759765625
2016-11-28,189.2427520751953
2016-11-29,189.61183166503906
2016-11-30,189.1569061279297
2016-12-01,188.46168518066406
2016-12-02,188.55612182617188
2016-12-05,189.68905639648438
2016-12-06,190.2898712158203
2016-12-07,192.779052734375
2016-12-08,193.25111389160156
2016-12-09,194.41844177246094
2016-12-12,194.19525146484375
2016-12-13,195.49130249023438
2016-12-14,193.877685546875
2016-12-15,194.6759033203125
2016-12-16,194.295166015625
2016-12-19,194.7182159423828
2016-12-20,195.46937561035156
2016-12-21,194.92539978027344
2016-12-22,194.58872985839844
2016-12-23,194.8736114501953
2016-12-27,195.35714721679688
2016-12-28,193.74258422851562
2016-12-29,193.69943237304688
2016-12-30,192.99147033691406
2017-01-03,194.4678497314453
2017-01-04,195.62478637695312
2017-01-05,195.46937561035156
2017-01-06,196.168701171875
2017-01-09,195.52117919921875
2017-01-10,195.52117919921875
2017-01-11,196.07371520996094
2017-01-12,195.58163452148438
2017-01-13,196.03057861328125
2017-01-17,195.33985900878906
2017-01-18,195.7715606689453
2017-01-19,195.0463409423828
2017-01-20,195.762939453125
2017-01-23,195.2535400390625
2017-01-24,196.50540161132812
2017-01-25,198.206298828125
2017-01-26,197.99908447265625
2017-01-27,197.68826293945312
2017-01-30,196.46229553222656
2017-01-31,196.44496154785156
2017-02-01,196.52272033691406
2017-02-02,196.6522216796875
2017-02-03,198.00772094726562
2017-02-06,197.65371704101562
2017-02-07,197.662353515625
2017-02-08,197.92138671875
2017-02-09,199.09556579589844
2017-02-10,199.88121032714844
2017-02-13,200.96910095214844
2017-02-14,201.77206420898438
2017-02-15,202.82534790039062
2017-02-16,202.6527862548828
2017-02-17,202.97213745117188
2017-02-21,204.1808624267578
2017-02-22,203.9995574951172
2017-02-23,204.13772583007812
2017-02-24,204.39669799804688
2017-02-27,204.7161865234375
2017-02-28,204.1636199951172
2017-03-01,207.0214385986328
2017-03-02,205.7177276611328
2017-03-03,205.84719848632812
2017-03-06,205.2342987060547
2017-03-07,204.62115478515625
2017-03-08,204.2413330078125
2017-03-09,204.5003662109375
2017-03-10,205.21690368652344
2017-03-13,205.32057189941406
2017-03-14,204.53485107421875
2017-03-15,206.30477905273438
2017-03-16,205.89901733398438
2017-03-17,205.53741455078125
2017-03-20,205.31199645996094
2017-03-21,202.67587280273438
2017-03-22,203.15277099609375
2017-03-23,202.93601989746094
2017-03-24,202.7886199951172
2017-03-27,202.58045959472656
2017-03-28,204.05462646484375
2017-03-29,204.24530029296875
2017-03-30,204.89569091796875
2017-03-31,204.41880798339844
2017-04-03,204.06332397460938
2017-04-04,204.19332885742188
2017-04-05,203.58631896972656
2017-04-06,204.15867614746094
2017-04-07,203.9505157470703
2017-04-10,204.0719451904297
2017-04-11,203.82911682128906
2017-04-12,202.93601989746094
2017-04-13,201.6179656982422
2017-04-17,203.4042205810547
2017-04-18,202.79727172851562
2017-04-19,202.42440795898438
2017-04-20,204.0719451904297
2017-04-21,203.42160034179688
2017-04-24,205.65879821777344
2017-04-25,206.85549926757812
2017-04-26,206.72537231445312
2017-04-27,206.8988037109375
2017-04-28,206.4479522705078
2017-05-01,206.96817016601562
2017-05-02,207.04623413085938
2017-05-03,206.79481506347656
2017-05-04,207.03756713867188
2017-05-05,207.85264587402344
2017-05-08,207.81797790527344
2017-05-09,207.627197265625
2017-05-10,208.00009155273438
2017-05-11,207.57518005371094
2017-05-12,207.22828674316406
2017-05-15,208.3729248046875
2017-05-16,208.18218994140625
2017-05-17,204.48817443847656
2017-05-18,205.31199645996094
2017-05-19,206.6473388671875
2017-05-22,207.6965789794922
2017-05-23,208.15615844726562
2017-05-24,208.6417999267578
2017-05-25,209.63897705078125
2017-05-26,209.59567260742188
2017-05-30,209.41357421875
2017-05-31,209.36146545410156
2017-06-01,211.02638244628906
2017-06-02,211.72879028320312
2017-06-05,211.5726776123047
2017-06-06,210.8962860107422
2017-06-07,211.28656005859375
2017-06-08,211.39059448242188
2017-06-09,211.06973266601562
2017-06-12,211.02638244628906
2017-06-13,212.05831909179688
2017-06-14,211.7894744873047
2017-06-15,211.3819580078125
2017-06-16,211.42807006835938
2017-06-19,213.18826293945312
2017-06-20,211.75045776367188
2017-06-21,211.69821166992188
2017-06-22,211.60240173339844
2017-06-23,211.85508728027344
2017-06-26,211.9944610595703
2017-06-27,210.28662109375
2017-06-28,212.1687774658203
2017-06-29,210.3040313720703
2017-06-30,210.6961669921875
2017-07-03,211.0534210205078
2017-07-05,211.54141235351562
2017-07-06,209.60690307617188
2017-07-07,210.96627807617188
2017-07-10,211.1928253173828
2017-07-11,211.03598022460938
2017-07-12,212.621826171875
2017-07-13,212.9791717529297
2017-07-14,213.9724578857422
2017-07-17,213.94635009765625
2017-07-18,214.0596466064453
2017-07-19,215.21853637695312
2017-07-20,215.31443786621094
2017-07-21,215.12271118164062
2017-07-24,215.07040405273438
2017-07-25,215.5932159423828
2017-07-26,215.60194396972656
2017-07-27,215.4014892578125
2017-07-28,215.14883422851562
2017-07-31,215.02687072753906
2017-08-01,215.506103515625
2017-08-02,215.6106414794922
2017-08-03,215.19244384765625
2017-08-04,215.58453369140625
2017-08-07,215.98532104492188
2017-08-08,215.45379638671875
2017-08-09,215.4451141357422
2017-08-10,212.40402221679688
2017-08-11,212.71771240234375
2017-08-14,214.82644653320312
2017-08-15,214.80027770996094
2017-08-16,215.17498779296875
2017-08-17,211.82022094726562
2017-08-18,211.48910522460938
2017-08-21,211.6546630859375
2017-08-22,213.86790466308594
2017-08-23,213.10116577148438
2017-08-24,212.60446166992188
2017-08-25,213.10116577148438
2017-08-28,213.10983276367188
2017-08-29,213.35385131835938
2017-08-30,214.36460876464844
2017-08-31,215.6542205810547
2017-09-01,215.959228515625
2017-09-05,214.40817260742188
2017-09-06,215.14012145996094
2017-09-07,215.114013671875
2017-09-08,214.86129760742188
2017-09-11,217.1529541015625
2017-09-12,217.88487243652344
2017-09-13,217.98944091796875
2017-09-14,217.91978454589844
2017-09-15,218.21311950683594
2017-09-18,218.67726135253906
2017-09-19,218.8961944580078
2017-09-20,218.97500610351562
2017-09-21,218.38824462890625
2017-09-22,218.4320831298828
2017-09-25,217.9854736328125
2017-09-26,218.1167755126953
2017-09-27,218.96617126464844
2017-09-28,219.22897338867188
2017-09-29,219.99951171875
2017-10-02,220.9540252685547
2017-10-03,221.42694091796875
2017-10-04,221.68963623046875
2017-10-05,223.003173828125
2017-10-06,222.74917602539062
2017-10-09,222.38143920898438
2017-10-10,222.96810913085938
2017-10-11,223.31842041015625
2017-10-12,222.98568725585938
2017-10-13,223.25711059570312
2017-10-16,223.55482482910156
2017-10-17,223.71246337890625
2017-10-18,223.93138122558594
2017-10-19,223.99266052246094
2017-10-20,225.14854431152344
2017-10-23,224.2728729248047
2017-10-24,224.6669921875
2017-10-25,223.55482482910156
2017-10-26,223.84384155273438
2017-10-27,225.6739959716797
2017-10-30,224.83335876464844
2017-10-31,225.18362426757812
2017-11-01,225.48138427734375
2017-11-02,225.5689239501953
2017-11-03,226.32205200195312
2017-11-06,226.6723175048828
2017-11-07,226.51470947265625
2017-11-08,226.89999389648438
2017-11-09,226.07684326171875
2017-11-10,226.00682067871094
2017-11-13,226.2169189453125
2017-11-14,225.69151306152344
2017-11-15,224.5618896484375
2017-11-16,226.4709014892578
2017-11-17,225.8053436279297
2017-11-20,226.19068908691406
2017-11-21,227.67059326171875
2017-11-22,227.46913146972656
2017-11-24,227.9945831298828
2017-11-27,227.88076782226562
2017-11-28,230.1925506591797
2017-11-29,230.05242919921875
2017-11-30,232.0666046142578
2017-12-01,231.5849609375
2017-12-04,231.30471801757812
2017-12-05,230.47280883789062
2017-12-06,230.51663208007812
2017-12-07,231.24339294433594
2017-12-08,232.50440979003906
2017-12-11,233.20494079589844
2017-12-12,233.61648559570312
2017-12-13,233.5902557373047
2017-12-14,232.63575744628906
2017-12-15,234.57302856445312
2017-12-18,236.060546875
2017-12-19,235.15391540527344
2017-12-20,235.03067016601562
2017-12-21,235.51473999023438
2017-12-22,235.453125
2017-12-26,235.17156982421875
2017-12-27,235.2859649658203
2017-12-28,235.76998901367188
2017-12-29,234.88101196289062
2018-01-02,236.56222534179688
2018-01-03,238.05844116210938
2018-01-04,239.061767578125
2018-01-05,240.65504455566406
2018-01-08,241.09500122070312
2018-01-09,241.6407012939453
2018-01-10,241.27102661132812
2018-01-11,243.0313262939453
2018-01-12,244.61569213867188
2018-01-16,243.7795867919922
2018-01-17,246.10316467285156
2018-01-18,245.68946838378906
2018-01-19,246.8072509765625
2018-01-22,248.81407165527344
2018-01-23,249.34217834472656
2018-01-24,249.24525451660156
2018-01-25,249.35096740722656
2018-01-26,252.2379608154297
2018-01-29,250.56553649902344
2018-01-30,247.99562072753906
2018-01-31,248.11878967285156
2018-02-01,247.83702087402344
2018-02-02,242.44166564941406
2018-02-05,232.30218505859375
2018-02-06,236.8790283203125
2018-02-07,235.593994140625
2018-02-08,226.75714111328125
2018-02-09,230.163330078125
2018-02-12,233.54319763183594
2018-02-13,234.12411499023438
2018-02-14,237.28392028808594
2018-02-15,240.3116455078125
2018-02-16,240.38211059570312
2018-02-20,238.8769989013672
2018-02-21,237.68881225585938
2018-02-22,237.996826171875
2018-02-23,241.7903594970703
2018-02-26,244.59800720214844
2018-02-27,241.54388427734375
2018-02-28,239.09703063964844
2018-03-01,235.6204376220703
2018-03-02,236.83502197265625
2018-03-05,239.5723114013672
2018-03-06,240.17958068847656
2018-03-07,240.0916290283203
2018-03-08,241.25347900390625
2018-03-09,245.45181274414062
2018-03-12,245.14382934570312
2018-03-13,243.55943298339844
2018-03-14,242.30963134765625
2018-03-15,242.04562377929688
2018-03-16,242.30807495117188
2018-03-19,239.02951049804688
2018-03-20,239.43603515625
2018-03-21,238.9766387939453
2018-03-22,233.0028076171875
2018-03-23,228.03646850585938
2018-03-26,234.27529907226562
2018-03-27,230.28990173339844
2018-03-28,229.6094207763672
2018-03-29,232.54324340820312
2018-04-02,227.52391052246094
2018-04-03,230.4400634765625
2018-04-04,232.90560913085938
2018-04-05,234.7436981201172
2018-04-06,229.5121612548828
2018-04-09,230.64332580566406
2018-04-10,234.31063842773438
2018-04-11,233.08230590820312
2018-04-12,234.99989318847656
2018-04-13,234.31063842773438
2018-04-16,236.23707580566406
2018-04-17,238.764404296875
2018-04-18,238.9412078857422
2018-04-19,237.61569213867188
2018-04-20,235.600830078125
2018-04-23,235.56552124023438
2018-04-24,232.39306640625
2018-04-25,232.9674530029297
2018-04-26,235.33570861816406
2018-04-27,235.55665588378906
2018-04-30,233.74510192871094
2018-05-01,234.16038513183594
2018-05-02,232.5874481201172
2018-05-03,232.074951171875
2018-05-04,235.0794677734375
2018-05-07,235.87484741210938
2018-05-08,235.87484741210938
2018-05-09,238.1547393798828
2018-05-10,240.38160705566406
2018-05-11,241.11508178710938
2018-05-14,241.22994995117188
2018-05-15,239.56866455078125
2018-05-16,240.57606506347656
2018-05-17,240.372802734375
2018-05-18,239.7717742919922
2018-05-21,241.5745849609375
2018-05-22,240.9029083251953
2018-05-23,241.56573486328125
2018-05-24,241.0708770751953
2018-05-25,240.49656677246094
2018-05-29,237.73057556152344
2018-05-30,240.9029083251953
2018-05-31,239.42723083496094
2018-06-01,241.77784729003906
2018-06-04,242.92657470703125
2018-06-05,243.1033935546875
2018-06-06,245.13589477539062
2018-06-07,245.10934448242188
2018-06-08,245.8339385986328
2018-06-11,246.16090393066406
2018-06-12,246.47906494140625
2018-06-13,245.69256591796875
2018-06-14,246.31117248535156
2018-06-15,245.9969024658203
2018-06-18,245.490966796875
2018-06-19,244.5500030517578
2018-06-20,244.96730041503906
2018-06-21,243.43154907226562
2018-06-22,243.87542724609375
2018-06-25,240.55555725097656
2018-06-26,241.08816528320312
2018-06-27,239.09097290039062
2018-06-28,240.45794677734375
2018-06-29,240.80416870117188
2018-07-02,241.3189697265625
2018-07-03,240.466796875
2018-07-05,242.4285888671875
2018-07-06,244.4790496826172
2018-07-09,246.6804656982422
2018-07-10,247.56814575195312
2018-07-11,245.7572479248047
2018-07-12,247.9852752685547
2018-07-13,248.1806182861328
2018-07-16,247.958740234375
2018-07-17,248.96177673339844
2018-07-18,249.48541259765625
2018-07-19,248.5444793701172
2018-07-20,248.260498046875
2018-07-23,248.7221221923828
2018-07-24,249.97364807128906
2018-07-25,252.10411071777344
2018-07-26,251.5093231201172
2018-07-27,249.80494689941406
2018-07-30,248.50018310546875
2018-07-31,249.72508239746094
2018-08-01,249.3079071044922
2018-08-02,250.66603088378906
2018-08-03,251.74009704589844
2018-08-06,252.66334533691406
2018-08-07,253.49769592285156
2018-08-08,253.39122009277344
2018-08-09,253.04498291015625
2018-08-10,251.34951782226562
2018-08-13,250.40859985351562
2018-08-14,252.00645446777344
2018-08-15,250.12460327148438
2018-08-16,252.14845275878906
2018-08-17,253.0361328125
2018-08-20,253.5775909423828
2018-08-21,254.17230224609375
2018-08-22,254.0213623046875
2018-08-23,253.68406677246094
2018-08-24,255.21080017089844
2018-08-27,257.22589111328125
2018-08-28,257.35009765625
2018-08-29,258.73492431640625
2018-08-30,257.6873779296875
2018-08-31,257.69635009765625
2018-09-04,257.25250244140625
2018-09-05,256.56011962890625
2018-09-06,255.78790283203125
2018-09-07,255.2908172607422
2018-09-10,255.7345428466797
2018-09-11,256.577880859375
2018-09-12,256.6399230957031
2018-09-13,258.1578369140625
2018-09-14,258.2022705078125
2018-09-17,256.8353271484375
2018-09-18,258.2288818359375
2018-09-19,258.5040588378906
2018-09-20,260.5989074707031
